month,all fuels,coal,petroleum liquids,natural gas,nuclear,hydroelectric,wind,geothermal,biomass,total,renewable,renewable_percent,hydroelectric_percent,wind_percent,geothermal_percent,biomass_percent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-16,11871.77572,1219.00509,2.44516,2945.29593,783.552,6315.85072,314.17913,112.43665,133.31694,23697.85734,6875.78344,0.290143676,0.918564521,0.029466706,0.010545378,0.01250373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,93.13661,,6874.17356,800.44123,2.29136,1093.88108,783.552,3843.28187,201.38057,112.43665
Jun-16,14231.46832,1312.94351,2.26371,2849.53049,764.693,8672.88411,322.04756,99.61639,148.89903,28404.34612,9243.44709,0.325423689,0.938273787,0.030204683,0.009342972,0.013965167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100.91155,,8969.98684,897.79741,1.99329,991.29753,764.693,5966.23537,200.0044,99.61639
Jul-16,15649.64987,1270.09535,3.49899,2419.55149,768.651,10621.9378,265.63749,118.00831,132.41733,31249.44763,11138.00093,0.35642233,0.953666449,0.02491401,0.011067942,0.012419356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,87.04206,,10054.49134,840.54123,3.28521,857.15054,768.651,7269.90321,155.546,118.00831
Aug-16,14407.87498,1032.30587,4.61794,1299.23515,42.4,11455.07789,346.44434,86.38181,102.14584,28776.48382,11990.04988,0.416661395,0.955382005,0.032492845,0.008101708,0.009580208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,58.76728,,8825.60857,616.91753,4.48635,169.36231,42.4,7663.84072,210.675,86.38181
Sep-16,15800.60939,516.84973,2.71493,626.05025,254.847,13830.40504,307.21992,105.23455,109.41538,31553.34619,14352.27489,0.45485746,0.963638527,0.028814006,0.009869897,0.010262015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,66.67607,,10169.05541,459.07473,1.98354,128.55691,254.847,8998.99981,182.81,105.23455
Oct-16,15373.52675,946.65129,4.57206,763.10898,619.52,12470.16009,307.03621,118.03331,108.24802,30710.85671,13003.47763,0.42341631,0.958986545,0.028796776,0.011070286,0.010152529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,69.983,,9986.67882,618.05862,2.89269,86.68697,619.52,8316.07557,196.938,118.03331
Nov-16,15741.93419,835.11228,7.40996,745.20958,811.071,12795.35643,327.47581,89.03805,92.45938,31445.06668,13304.32967,0.423097518,0.961743789,0.030713796,0.008350835,0.00867172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,65.61085,,9846.62611,456.58314,4.00719,187.36177,811.071,8057.59999,210.651,89.03805
Dec-16,12768.06279,951.09576,5.44192,1783.4381,758.783,8776.2372,245.75424,92.32219,112.75373,25493.88893,9227.06736,0.361932516,0.951140472,0.02304917,0.008658853,0.010575117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,77.99435,,7515.97819,630.62843,1.45304,421.04749,758.783,5424.4648,154.833,92.32219
Jan-17,16702.04834,1137.2101,3.97352,1960.67744,838.202,12264.95672,233.86421,96.94093,125.62287,33363.49613,12721.38473,0.381296513,0.964121201,0.02193401,0.009092042,0.011782107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,86.49884,,10086.69404,721.6626,2.53235,558.98573,838.202,7684.37089,151.21,96.94093
Feb-17,15154.29969,1263.16348,8.23152,2410.74586,831.223,10200.87798,154.94836,118.31727,125.90769,30267.71485,10600.0513,0.350209831,0.962342322,0.014532531,0.011096919,0.01180882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,84.26931,,9092.34321,822.34432,3.11444,777.00731,831.223,6426.58614,82.147,118.31727
Mar-17,12612.04638,1126.2176,8.33019,1822.29297,594.308,8454.58585,318.74864,118.62461,127.27674,25182.43098,9019.23584,0.358155884,0.937394919,0.029895279,0.011125744,0.011937223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,81.98902,,7956.12917,731.72167,4.84311,628.97403,594.308,5661.18723,184.141,118.62461
Apr-17,12730.10577,1327.29463,1.55771,2965.0272,815.969,7137.482,163.64033,135.68823,139.40712,25416.17199,7576.21768,0.298086497,0.942090407,0.015347746,0.012726133,0.013074925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,92.08237,,7763.7136,949.80882,0.77293,1304.41123,815.969,4459.91487,62.996,135.68823
May-17,11918.52867,926.31742,3.32755,2886.86703,803.113,6874.77247,129.70057,131.7625,121.85054,23796.23975,7258.08608,0.30500979,0.94718806,0.012164553,0.01235794,0.011428302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,74.83553,,7055.52137,585.15318,3.0442,1312.83074,803.113,4139.39023,48.994,131.7625
Jun-17,13581.29987,1011.43785,2.58251,2813.04058,814.262,8474.04631,137.79733,138.69017,133.48304,27106.63966,8884.01685,0.327743201,0.953853021,0.012923944,0.013007683,0.012519309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,83.22162,,8496.62792,592.33024,2.4946,1262.16544,814.262,5587.81358,52.627,138.69017
Jul-17,15583.02706,1045.43885,4.09397,2413.62323,793.942,10851.87191,160.97629,135.34298,126.4416,31114.75789,11274.63278,0.362356436,0.962503358,0.015097887,0.012693752,0.011858896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,74.88402,,9673.21824,634.56801,3.73558,857.15389,793.942,7126.33284,80.8,135.34298
Aug-17,16589.45872,9.50234,1.1942,676.83949,747.664,14752.55188,143.36528,98.67273,97.55111,33116.79975,15092.141,0.455724621,0.977498943,0.013446159,0.009254467,0.009149271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,68.25138,,10801.71473,1.66262,1.15141,220.66664,747.664,9619.62393,59.248,98.67273
Sep-17,16509.52198,50.55116,2.22787,296.48042,787.703,14929.72448,159.20501,118.4775,112.36648,32966.2579,15319.77347,0.464710721,0.974539507,0.01493176,0.011111947,0.010538797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,65.56971,,10443.84503,1.45918,1.08184,100.96205,787.703,9319.09395,72.614,118.4775
Oct-17,15883.66079,165.09384,1.82807,276.61588,801.217,14242.28285,158.56856,96.35867,95.32583,31720.95149,14592.53591,0.460028316,0.975997794,0.014872067,0.009037432,0.008940563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,62.15823,,10012.7759,160.99537,1.77844,100.00408,801.217,8739.0131,76.677,96.35867
Nov-17,14269.61068,760.1626,2.976,1186.64377,810.623,11052.72619,173.46266,116.03503,120.01198,28492.25191,11462.23586,0.402293083,0.964273142,0.016268978,0.010882869,0.011255865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,75.9924,,8391.08838,756.65934,2.96641,156.62507,810.623,6425.19279,85.225,116.03503
Dec-17,14618.03145,572.21137,6.35721,1359.02018,721.682,11525.42852,160.2662,120.35997,105.61745,29188.97435,11911.67214,0.408088068,0.967574358,0.015031288,0.011288503,0.009905809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,66.62879,,8843.42231,571.09127,6.71857,455.5995,721.682,6848.05454,80.937,120.35997
Jan-18,15480.34465,568.36165,7.48724,925.24946,806.571,12603.94735,277.80777,136.87333,112.86975,30919.5122,13131.4982,0.424699397,0.95982554,0.026055454,0.012837282,0.010585998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,67.887,,9672.75547,565.02891,6.52861,319.00986,806.571,7655.42533,151.245,136.87333
Feb-18,14229.14653,877.06581,37.6096,2541.99505,844.423,9511.97143,101.41648,145.1401,125.16124,28413.92924,9883.68925,0.34784662,0.962390782,0.009511802,0.013612619,0.011738811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,75.03983,,9026.87102,872.37056,8.03955,1027.76227,844.423,6059.42869,31.382,145.1401
Mar-18,13097.35891,949.20344,16.2282,2011.84404,781.728,8905.88008,137.60737,135.30533,123.57793,26158.7333,9302.37071,0.35561243,0.957377464,0.012906128,0.012690221,0.011590313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,74.12005,,8392.3886,943.6126,5.2063,610.41065,781.728,5837.0842,49.375,135.30533
Apr-18,12444.32759,1336.23273,6.7685,2005.01759,835.588,7854.50179,113.09941,132.00729,124.4795,24852.0224,8224.08799,0.330922283,0.955060525,0.010607538,0.012380899,0.011674871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,74.18611,,7646.83123,1026.31839,5.31423,533.1981,835.588,5038.95145,44.419,132.00729
May-18,11490.53731,1371.58313,4.57972,2166.29068,801.911,6735.52802,102.87532,148.33922,122.66624,22944.31064,7109.4088,0.309854975,0.947410426,0.009648626,0.013912663,0.011504806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,71.91456,,6920.16189,962.84414,3.34117,771.15265,801.911,4162.03093,39.536,148.33922
Jun-18,13892.25691,1344.81716,7.12053,2865.67752,826.39,8425.70618,100.49858,152.82098,129.70955,27744.99741,8808.73529,0.317489137,0.956517128,0.009425713,0.014333005,0.012165395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.03158,,9128.69611,961.55697,6.10205,1349.33066,826.39,5760.6413,38.285,152.82098
Jul-18,14783.08023,1321.671,14.22473,2113.12887,769.051,10153.70012,91.97495,151.47761,125.7617,29524.07021,10522.91438,0.356418146,0.964913308,0.008626285,0.014207011,0.011795128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,74.34195,,9725.84869,935.61927,4.48661,936.80454,769.051,6858.58988,33.923,151.47761
Aug-18,13589.00561,1253.33582,6.17976,805.10052,76.023,11071.05171,131.67966,103.93013,100.04613,27136.35234,11406.70763,0.42034786,0.970573812,0.012350171,0.009747556,0.009383277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,65.67125,,8732.69429,844.52329,6.13265,321.01281,76.023,7282.19322,62.999,103.93013
Sep-18,13643.80798,364.31186,6.26773,561.14965,142.6,12215.4963,102.72663,89.11032,119.61792,27245.08839,12526.95117,0.459787503,0.975137217,0.00963468,0.008357613,0.011218906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,73.18938,,8520.09833,335.52336,5.99383,228.89377,142.6,7634.29071,47.824,89.11032
Oct-18,12710.04832,1256.28833,7.82293,1928.38989,782.298,8363.77947,97.26965,125.21068,112.3963,25383.50357,8698.6561,0.342689341,0.961502487,0.009122873,0.011743448,0.010541594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,64.35364,,7670.48115,846.6173,3.42397,573.99048,782.298,5266.37269,41.823,125.21068
Nov-18,13664.91767,1363.43154,7.98273,2087.44808,816.109,8970.52253,128.04955,142.37223,110.26489,27291.09822,9351.2092,0.342646863,0.959290113,0.012009704,0.013353022,0.01034169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,72.7437,,8396.43223,988.09372,4.85634,649.76201,816.109,5706.65756,56.127,142.37223
Dec-18,13353.71535,1203.15636,12.3063,2020.21336,736.839,9039.75647,55.66782,137.9948,113.47938,26673.12884,9346.89847,0.350423774,0.967139688,0.005221058,0.012942465,0.010643175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,69.02119,,8274.38445,807.40158,5.28112,718.81598,736.839,5816.10051,22.959,137.9948
Jan-19,15217.63429,1414.97729,18.39608,2260.56571,829.313,10317.22111,69.8786,151.48258,118.70816,30398.17682,10657.29045,0.350589791,0.96809045,0.00655388,0.014207477,0.01113358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,71.62468,,9530.96233,969.92622,9.1171,857.41161,829.313,6652.30798,29.818,151.48258
Feb-19,15413.01119,1231.54893,9.87785,2071.76826,828.49,10866.37654,127.27373,148.02327,91.2371,30787.60687,11232.91064,0.364851698,0.967369624,0.011936941,0.01388303,0.008557083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40.66837,,9682.87994,827.96425,6.70382,658.2151,828.49,7106.32622,75.22979,148.02327
Mar-19,13610.29231,1318.96924,18.07832,2354.59882,796.763,8776.0931,80.19084,141.19969,86.67964,27182.86496,9084.16327,0.334187117,0.966087117,0.00752106,0.01324305,0.008129641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,42.25403,,8530.13322,923.81657,9.91252,768.52551,796.763,5801.25575,57.57765,141.19969
Apr-19,12945.68556,1442.3468,7.0412,2199.59229,821.93,8071.78944,125.75474,140.56329,97.88713,25852.59045,8435.9946,0.326311385,0.956827241,0.011794475,0.013183362,0.009180786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,48.04165,,8066.95647,1000.95004,6.47602,761.61378,821.93,5237.472,65.25363,140.56329
May-19,12848.62824,1396.65977,1.38879,2276.05948,791.277,8024.75978,110.87373,133.57111,74.92838,25658.14628,8344.133,0.325204047,0.961724817,0.010398793,0.012527569,0.007027496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36.27021,,7803.33086,974.58427,1.21633,849.51612,791.277,4963.40343,56.92401,133.57111
Jun-19,13274.91224,1337.73961,7.09447,2771.51788,206.315,8576.5405,104.51955,137.26649,94.81272,26510.71846,8913.13926,0.336208891,0.962235667,0.009802837,0.012874157,0.008892439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43.86044,,8258.88925,986.90894,5.60909,1222.66473,206.315,5620.91691,46.53766,137.26649
Jul-19,13797.68216,896.24443,7.8742,2452.84297,771.274,9299.44829,91.03898,148.92582,89.63674,27554.96759,9629.04983,0.349448781,0.965770087,0.008538501,0.01396768,0.008406986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,39.45839,,8734.34632,868.8611,1.46878,1007.10621,771.274,5863.3903,39.2555,148.92582
Aug-19,14604.46372,682.72456,3.33906,873.77506,770.478,11935.85266,99.8499,115.07847,85.97216,29171.53359,12236.75319,0.419475827,0.975410101,0.009364873,0.010793153,0.008063287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,39.61204,,9567.00043,675.23308,3.32773,161.75474,770.478,7762.17813,47.95968,115.07847
Sep-19,13945.45902,383.70344,1.76022,1366.21178,786.513,11050.1328,135.0443,95.6528,88.52725,27853.00461,11369.35715,0.408191407,0.971922392,0.012665739,0.008971229,0.008302927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,38.90661,,8778.38871,375.58166,1.74889,462.85916,786.513,6952.53493,72.25169,95.6528
Oct-19,12575.18956,1346.99575,1.87992,1385.64978,798.993,8694.11676,105.51858,122.33865,88.77393,25119.45593,9010.74792,0.358715887,0.964860724,0.009896536,0.011474082,0.008326063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40.83622,,7790.52952,961.60847,0.49952,475.63041,798.993,5345.57158,61.89766,122.33865
Nov-19,13136.83491,1361.95773,10.87408,1559.63885,830.737,8988.98699,163.84177,123.6985,81.28191,26257.85174,9357.80917,0.35638137,0.960586696,0.015366639,0.011601622,0.00762339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,42.75659,,7722.2827,942.14692,10.82132,511.89608,830.737,5209.96224,84.52479,123.6985
Dec-19,13469.5347,1300.94665,16.86802,2247.39525,780.106,8783.75648,91.50345,128.39543,85.05243,26903.55841,9088.70779,0.33782549,0.966447231,0.008582064,0.012042144,0.007977026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,39.46164,,8217.81491,910.57408,14.14403,882.80498,780.106,5414.11728,59.15639,128.39543
Jan-20,14787.67542,1364.35788,62.87623,2138.75572,798.707,10050.32014,120.17847,140.1352,91.58199,29554.58805,10402.2158,0.351966192,0.966171086,0.01127148,0.013143212,0.00858943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43.96525,,9012.4998,961.10117,23.95551,706.21325,798.707,6298.57096,70.00758,140.1352
Feb-20,14308.112,1379.979,11.314,1486.461,831.164,10257.685,66.172,126.1185,106.89,28573.8955,10556.8655,0.369458393,0.971660101,0.006206239,0.011828592,0.010025161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,46.041,,9251.144,1008.874,10.637,490.211,831.164,6716.018,32.985,126.1185
Mar-20,12970.851,1261.396,9.269,2169.9,806.785,8337.887,105.52,132.13825,108.9632,25902.70945,8684.50845,0.335274133,0.960087384,0.009896669,0.012393182,0.010219605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,64.7042,,8256.491,856.47,9.122,924.65,806.785,5444.255,51.822,132.13825
Apr-20,12325.691,1436.132,4.004,2107.718,817.158,7599.003,87.231,132.9597,102.20795,24612.10465,7921.40165,0.321849828,0.959300303,0.008181353,0.012470225,0.009586033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,58.92895,,7828.864,1021.393,3.949,851.859,817.158,4927.158,42.279,132.9597
May-20,11395.747,1260.847,5.707,2270.221,796.028,6755.884,69.023,117.3426,80.7271,22751.5267,7022.9767,0.308681558,0.961968733,0.006473633,0.011005505,0.007571355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,53.1531,,6775.608,864.66,3.58,817.041,796.028,4112.241,33.358,117.3426
Jun-20,13155.328,1445.216,4.548,2259.236,819.854,8278.142,76.267,131.66455,103.3192,26273.57475,8589.39275,0.326921359,0.963763358,0.007153045,0.012348754,0.009690257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,54.1752,,8191.086,1030.448,1.957,834.437,819.854,5291.274,54.592,131.66455
Jul-20,13881.357,1378.839,5.229,2352.015,666.947,9122.402,87.187,135.809,101.6693,27731.4543,9447.0673,0.340662527,0.965633218,0.008177226,0.012737459,0.009535514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50.9633,,8601.735,965.111,2.58,851.894,666.947,5897.952,61.351,135.809
Aug-20,14253.934,1252.901,9.196,545.723,11.567,12095.385,102.167,112.64529,90.28303,28473.80132,12400.48032,0.435504911,0.975396492,0.009582193,0.010564946,0.008467601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,42.15003,,9005.608,864.844,5.102,111.722,11.567,7801.58,74.182,112.64529
Sep-20,13713.143,873.042,6.17,318.397,70.591,12099.762,85.128,125.19311,82.3795,27373.80561,12392.46261,0.45271245,0.976380755,0.007984113,0.0117418,0.007726333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40.4465,,8862.075,846.316,4.134,107.297,70.591,7624.741,42.479,125.19311
Oct-20,14207.745,1191.51,2.998,471.087,793.479,11381.983,103.012,136.86665,90.0992,28378.77985,11711.96085,0.412701353,0.971825568,0.009661445,0.012836656,0.00845036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,45.8412,,9060.897,782.973,2.937,205.454,793.479,7035.969,75.852,136.86665
Nov-20,13968.651,1385.197,21.481,1334.553,451.885,10362.387,138.329,126.13305,109.4875,27898.10355,10736.33655,0.384841089,0.965169725,0.012973809,0.011829957,0.010268779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,64.9035,,8711.008,970.435,9.14,650.501,451.885,6400.489,71.159,126.13305
Dec-20,12224.556,1236.136,25.198,1559.961,718.423,8374.405,71.296,112.2911,96.40365,24418.66975,8654.39575,0.354417167,0.967647568,0.006686817,0.010531727,0.009041651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,54.17865,,7493.482,865.235,8.447,624.597,718.423,5106.216,35.201,112.2911
Jan-21,13078.651,1383.741,5.689,1825.849,830.827,8696.224,55.961,135.46955,107.50205,26119.9136,8995.1566,0.344379263,0.966767382,0.005248555,0.012705623,0.010082565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,63.49405,,8056.693,1013.039,5.004,612.942,830.827,5398.891,28.414,135.46955
Feb-21,12780.102,1372.192,5.786,1508.423,837.172,8726.252,81.583,122.95572,85.33692,25519.80264,9016.12764,0.35329927,0.967849208,0.00765163,0.011531957,0.008003708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40.84592,,8376.427,950.502,5.62,696.555,837.172,5691.707,41.819,122.95572
Mar-21,12175.601,1306.319,8.234,1235.817,806.991,8510.616,63.572,121.35976,98.67644,24327.1862,8794.2242,0.361497796,0.967750629,0.005962387,0.011382272,0.009254815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,58.51044,,7895.005,898.559,8.155,467.155,806.991,5542.506,33.299,121.35976
Apr-21,11550.661,1369.984,2.54,1286.129,830.425,7726.144,48.987,121.49472,118.36612,23054.73084,8014.99184,0.347650636,0.963961555,0.004594467,0.01139493,0.0111015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,70.09112,,7361.957,950.399,2.523,458.666,830.425,4937.795,25.57,121.49472
May-21,11118.615,1306.237,5.332,1267.196,761.289,7450.176,58.957,113.32844,112.25796,22193.3884,7734.7194,0.348514578,0.963212188,0.005529548,0.010629019,0.010528619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,66.98596,,6858.838,907.245,5.269,470.619,761.289,4534.429,33.53,113.32844
Jun-21,13048.394,1254.582,3.021,1161.903,809.137,9499.61,57.564,102.74216,113.48024,26050.4334,9773.3964,0.375172123,0.971986565,0.005398899,0.009636137,0.010643256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,70.41424,,8513.85,870.924,2.966,445.155,809.137,6216.428,31.107,102.74216
Jul-21,14772.641,560.54,7.28,538.533,694.707,12646.814,69.073,92.07096,116.55084,29498.2098,12924.5088,0.438145531,0.978514093,0.006478323,0.00863529,0.010931246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,60.96884,,10090.333,422.449,5.417,204.068,694.707,8600.246,35.508,92.07096
Aug-21,16075.051,184.185,6.859,586.592,551.646,14455.481,64.131,98.07056,91.64104,32113.6566,14709.3236,0.458039512,0.982742741,0.006014815,0.00919799,0.008594968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,45.25604,,10768.116,174.09,6.849,99.184,551.646,9775.626,32.637,98.07056
Sep-21,14399.938,744.865,4.27,453.116,808.114,12101.369,57.904,99.81408,83.51152,28752.9016,12342.5986,0.429264454,0.980455526,0.005430788,0.009361514,0.007832504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,45.08152,,9329.691,415.559,3.525,120.132,808.114,7820.307,27.961,99.81408
Oct-21,13612.282,724.639,6.206,581.693,803.086,11192.227,68.477,102.18836,92.63568,27183.43404,11455.52804,0.421415779,0.977015373,0.006422424,0.009584196,0.008688255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50.21568,,8755.435,512.671,4.765,235.873,803.086,7030.756,35.357,102.18836
Nov-21,12785.132,1291.959,8.903,1460.37,831.207,8846.181,95.5,108.20888,97.49888,25524.95976,9147.38876,0.35837035,0.967071722,0.008956898,0.010148858,0.009144372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,56.94088,,7832.575,919.624,7.305,572.57,831.207,5308.831,51.055,108.20888
Dec-21,12617.356,1076.306,6.086,1326.878,471.815,9467.301,41.663,108.16296,80.6804,25196.24836,9697.80736,0.384890926,0.976231085,0.003907552,0.010144551,0.007566975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,52.3844,,7664.377,703.266,6.025,457.675,471.815,5870.514,20.573,108.16296
Jan-22,14715.575,1339.352,15.557,1454.542,842.886,10726.981,85.329,117.18752,90.29788,29387.7074,11019.7954,0.374979758,0.973428327,0.008002965,0.01099096,0.008468994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,54.93588,,9318.444,935.516,14.884,491.659,842.886,6837.52,48.165,117.18752
Feb-22,13263.304,1335.751,5.756,1781.29,842.069,9078.685,25.213,82.59375,92.45065,26507.1124,9278.9424,0.350054818,0.978418079,0.002364715,0.007746427,0.008670901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,56.19165,,8108.105,914.965,5.721,531.577,842.069,5725.815,0,82.59375
Mar-22,11288.073,1297.451,9.446,1685.179,814.44,7272.058,6.511,82.12769,102.6561,22557.94179,7463.35279,0.33085256,0.974368786,0.000610663,0.007702716,0.009628065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,65.1661,,6895.661,941.811,3.404,520.839,814.44,4527.7,0,82.12769
Apr-22,10520.128,1157.462,7.289,1985.908,841.249,6279.787,7.468,112.23383,109.93758,21021.46241,6509.42641,0.309656211,0.964722021,0.00070042,0.010526356,0.010310992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,72.90658,,6348.333,737.855,7.156,692.516,841.249,3951.553,0,112.23383
May-22,10349.866,1175.324,4.272,1975.903,805.414,6146.874,4.782,104.22576,114.63418,20681.29494,6370.51594,0.30803274,0.964894219,0.000448501,0.009775283,0.010751484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,66.03418,,6271.53,778.693,4.185,701.727,805.414,3871.842,0,104.22576
Jun-22,11698.266,1311.876,4.099,2202.956,785.605,7143.084,4.966,100.95473,126.30813,23378.11486,7375.31286,0.315479366,0.968512677,0.000465759,0.009468495,0.011846378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,71.87713,,7045.917,914.591,3.744,819.934,785.605,4416.519,0,100.95473
Jul-22,10426.781,1205.073,4.771,1920.586,595.523,6445.616,7.492,111.38548,117.86832,20835.0958,6682.3618,0.320726233,0.964571538,0.000702671,0.01044679,0.011054812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,65.72932,,6058.354,786.66,4.726,945.976,595.523,3608.067,0,111.38548
Aug-22,10929.482,825.068,7.782,1646.103,-7.286,8219.37,6.447,109.32015,110.77853,21847.06468,8445.91568,0.386592698,0.973176895,0.000604661,0.010253083,0.010389864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,62.86153,,6434.437,557.123,6.767,754.629,-7.286,5007.944,0,109.32015
Sep-22,11186.143,645.434,3.401,1680.015,389.614,8256.493,5.782,88.31199,98.91987,22354.11386,8449.50686,0.377984424,0.97715679,0.000542291,0.008282738,0.009277646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,56.37787,,6287.775,403.188,2.787,888.715,389.614,4509.647,0,88.31199
Oct-22,10822.888,1011.353,7.982,1734.883,751.937,7067.097,6.128,109.88223,114.54596,21626.69619,7297.65319,0.337437264,0.968406804,0.000574742,0.0103058,0.010743209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,68.73496,,6416.576,602.688,7.201,929.606,751.937,4009.043,0,109.88223
Nov-22,12579.571,1288.249,13.012,1827.987,831.472,8356.973,7.693,108.90406,128.43237,25142.29343,8602.00243,0.342132767,0.971514838,0.000721523,0.010214058,0.012045609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,79.56637,,7775.825,865.123,10.897,928.241,831.472,5024.914,0,108.90406
Dec-22,11309.338,1122.219,74.435,1701.155,758.058,7459.488,2.894,96.99495,76.0612,22600.64315,7635.43815,0.337841631,0.976956116,0.000271427,0.009097109,0.007133743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37.3032,,7088.155,749.045,36.797,906.118,758.058,4535.742,0,96.99495
